x-axis,1
second,Volt
+84.6400E-03,+27.1357E-03
+85.1600E-03,+20.6030E-03
+85.6800E-03,+8.0402E-03
+86.2000E-03,+7.5377E-03
+86.7200E-03,-4.5226E-03
+87.2400E-03,-19.0955E-03
+87.7600E-03,-8.0402E-03
+88.2800E-03,-12.5628E-03
+88.8000E-03,-8.0402E-03
+89.3200E-03,-3.0151E-03
+89.8400E-03,-17.5879E-03
+90.3600E-03,-3.0151E-03
+90.8800E-03,-3.0151E-03
+91.4000E-03,+0.0E+00
+91.9200E-03,-3.0151E-03
+92.4400E-03,-8.0402E-03
+92.9600E-03,-8.0402E-03
+93.4800E-03,-16.0804E-03
+94.0000E-03,-8.0402E-03
+94.5200E-03,-11.0553E-03
+95.0400E-03,-8.0402E-03
+95.5600E-03,-16.0804E-03
+96.0800E-03,+8.0402E-03
+96.6000E-03,+16.0804E-03
+97.1200E-03,+28.6432E-03
+97.6400E-03,+30.1508E-03
+98.1600E-03,+16.0804E-03
+98.6800E-03,-3.0151E-03
+99.2000E-03,-32.1608E-03
+99.7200E-03,-64.3216E-03
+100.2400E-03,-89.9497E-03
+100.7600E-03,-141.2060E-03
+101.2800E-03,-136.6834E-03
+101.8000E-03,-56.2814E-03
+102.3200E-03,+73.8693E-03
+102.8400E-03,+302.0100E-03
+103.3600E-03,+491.9598E-03
+103.8800E-03,+568.8442E-03
+104.4000E-03,+489.9497E-03
+104.9200E-03,+313.0653E-03
+105.4400E-03,+107.5377E-03
+105.9600E-03,-72.3618E-03
+106.4800E-03,-147.7387E-03
+107.0000E-03,-152.2613E-03
+107.5200E-03,-110.5528E-03
+108.0400E-03,-65.8291E-03
+108.5600E-03,-35.1759E-03
+109.0800E-03,-1.5075E-03
+109.6000E-03,+23.6181E-03
+110.1200E-03,+38.1910E-03
+110.6400E-03,+32.1608E-03
+111.1600E-03,+19.0955E-03
+111.6800E-03,+4.5226E-03
+112.2000E-03,-7.5377E-03
+112.7200E-03,-8.0402E-03
+113.2400E-03,-3.0151E-03
+113.7600E-03,-11.0553E-03
+114.2800E-03,-12.5628E-03
+114.8000E-03,+0.0E+00
+115.3200E-03,-27.1357E-03
+115.8400E-03,-25.6281E-03
+116.3600E-03,-28.6432E-03
+116.8800E-03,-20.6030E-03
+117.4000E-03,-31.6583E-03
+117.9200E-03,-28.6432E-03
+118.4400E-03,-25.6281E-03
+118.9600E-03,-17.5879E-03
+119.4800E-03,-3.0151E-03
+120.0000E-03,-7.5377E-03
+120.5200E-03,-3.0151E-03
+121.0400E-03,+4.5226E-03
+121.5600E-03,-1.5075E-03
+122.0800E-03,+4.5226E-03
+122.6000E-03,+23.6181E-03
+123.1200E-03,+32.1608E-03
+123.6400E-03,+30.1508E-03
+124.1600E-03,+9.5477E-03
+124.6800E-03,-12.5628E-03
+125.2000E-03,-24.1206E-03
+125.7200E-03,-64.3216E-03
+126.2400E-03,-96.4824E-03
+126.7600E-03,-120.6030E-03
+127.2800E-03,-112.5628E-03
+127.8000E-03,-56.2814E-03
+128.3200E-03,+92.9648E-03
+128.8400E-03,+323.1156E-03
+129.3600E-03,+485.4271E-03
+129.8800E-03,+540.2010E-03
+130.4000E-03,+473.8693E-03
+130.9200E-03,+279.3970E-03
+131.4400E-03,+91.4573E-03
+131.9600E-03,-84.9246E-03
+132.4800E-03,-162.3116E-03
+133.0000E-03,-152.2613E-03
+133.5200E-03,-101.0050E-03
+134.0400E-03,-49.7487E-03
+134.5600E-03,-30.1508E-03
+135.0800E-03,-11.0553E-03
+135.6000E-03,+15.5779E-03
+136.1200E-03,+28.6432E-03
+136.6400E-03,+24.1206E-03
+137.1600E-03,+8.0402E-03
+137.6800E-03,-4.5226E-03
+138.2000E-03,-15.5779E-03
+138.7200E-03,-16.0804E-03
+139.2400E-03,-9.5477E-03
+139.7600E-03,-11.0553E-03
+140.2800E-03,-12.5628E-03
+140.8000E-03,-7.5377E-03
+141.3200E-03,-17.5879E-03
+141.8400E-03,-1.5075E-03
+142.3600E-03,-8.0402E-03
+142.8800E-03,-3.0151E-03
+143.4000E-03,+7.5377E-03
+143.9200E-03,+8.0402E-03
+144.4400E-03,-9.5477E-03
+144.9600E-03,-1.5075E-03
+145.4800E-03,-28.6432E-03
+146.0000E-03,-23.6181E-03
+146.5200E-03,-25.6281E-03
+147.0400E-03,-14.0704E-03
+147.5600E-03,-8.0402E-03
+148.0800E-03,+6.0302E-03
+148.6000E-03,+8.0402E-03
+149.1200E-03,+28.6432E-03
+149.6400E-03,+30.1508E-03
+150.1600E-03,+8.0402E-03
+150.6800E-03,+3.0151E-03
+151.2000E-03,-8.0402E-03
+151.7200E-03,-38.1910E-03
+152.2400E-03,-80.4020E-03
+152.7600E-03,-130.1508E-03
+153.2800E-03,-160.8040E-03
+153.8000E-03,-128.1407E-03
+154.3200E-03,-14.0704E-03
+154.8400E-03,+197.4874E-03
+155.3600E-03,+400.0000E-03
+155.8800E-03,+525.6281E-03
+156.4000E-03,+514.0703E-03
+156.9200E-03,+387.4372E-03
+157.4400E-03,+173.3668E-03
+157.9600E-03,+4.5226E-03
+158.4800E-03,-96.4824E-03
+159.0000E-03,-120.6030E-03
+159.5200E-03,-104.5226E-03
+160.0400E-03,-64.3216E-03
+160.5600E-03,-46.2312E-03
+161.0800E-03,-12.5628E-03
+161.6000E-03,+15.5779E-03
+162.1200E-03,+24.1206E-03
+162.6400E-03,+25.6281E-03
+163.1600E-03,+22.1106E-03
+163.6800E-03,+3.0151E-03
+164.2000E-03,+8.0402E-03
+164.7200E-03,+1.5075E-03
+165.2400E-03,-1.5075E-03
+165.7600E-03,+0.0E+00
+166.2800E-03,-8.0402E-03
+166.8000E-03,-15.5779E-03
+167.3200E-03,-36.6834E-03
+167.8400E-03,-32.1608E-03
+168.3600E-03,-17.5879E-03
+168.8800E-03,-19.0955E-03
+169.4000E-03,-16.0804E-03
+169.9200E-03,-32.1608E-03
+170.4400E-03,-11.0553E-03
+170.9600E-03,-16.0804E-03
+171.4800E-03,-6.0302E-03
+172.0000E-03,-8.0402E-03
+172.5200E-03,-12.5628E-03
+173.0400E-03,+6.0302E-03
+173.5600E-03,+1.5075E-03
+174.0800E-03,+8.0402E-03
+174.6000E-03,+23.6181E-03
+175.1200E-03,+19.0955E-03
+175.6400E-03,+25.6281E-03
+176.1600E-03,-3.0151E-03
+176.6800E-03,-9.5477E-03
+177.2000E-03,-40.2010E-03
+177.7200E-03,-64.3216E-03
+178.2400E-03,-94.4724E-03
+178.7600E-03,-107.5377E-03
+179.2800E-03,-91.4573E-03
+179.8000E-03,-15.5779E-03
+180.3200E-03,+162.3116E-03
+180.8400E-03,+355.2764E-03
+181.3600E-03,+485.4271E-03
+181.8800E-03,+520.6030E-03
+182.4000E-03,+393.4673E-03
+182.9200E-03,+189.4472E-03
+183.4400E-03,-19.0955E-03
+183.9600E-03,-131.6583E-03
+184.4800E-03,-171.8593E-03
+185.0000E-03,-136.6834E-03
+185.5200E-03,-92.9648E-03
+186.0400E-03,-49.7487E-03
+186.5600E-03,-9.5477E-03
+187.0800E-03,+17.5879E-03
+187.6000E-03,+24.1206E-03
+188.1200E-03,+32.1608E-03
+188.6400E-03,+27.1357E-03
+189.1600E-03,+8.0402E-03
+189.6800E-03,+0.0E+00
+190.2000E-03,-7.5377E-03
+190.7200E-03,-12.5628E-03
+191.2400E-03,-11.0553E-03
+191.7600E-03,-14.0704E-03
+192.2800E-03,-12.5628E-03
+192.8000E-03,+7.5377E-03
+193.3200E-03,-12.5628E-03
+193.8400E-03,+1.5075E-03
+194.3600E-03,+6.0302E-03
+194.8800E-03,+8.0402E-03
+195.4000E-03,+0.0E+00
+195.9200E-03,+4.5226E-03
+196.4400E-03,-1.5075E-03
+196.9600E-03,-6.0302E-03
+197.4800E-03,-11.0553E-03
+198.0000E-03,+0.0E+00
+198.5200E-03,-12.5628E-03
+199.0400E-03,-22.1106E-03
+199.5600E-03,-8.0402E-03
+200.0800E-03,+0.0E+00
+200.6000E-03,+0.0E+00
+201.1200E-03,+22.1106E-03
+201.6400E-03,+30.1508E-03
+202.1600E-03,+30.1508E-03
+202.6800E-03,+3.0151E-03
+203.2000E-03,-24.1206E-03
+203.7200E-03,-52.7638E-03
+204.2400E-03,-86.4322E-03
+204.7600E-03,-123.6181E-03
+205.2800E-03,-138.1910E-03
+205.8000E-03,-95.9799E-03
+206.3200E-03,+30.1508E-03
+206.8400E-03,+226.6332E-03
+207.3600E-03,+406.5327E-03
+207.8800E-03,+514.5729E-03
+208.4000E-03,+489.9497E-03
+208.9200E-03,+350.2513E-03
+209.4400E-03,+149.2462E-03
+209.9600E-03,-1.5075E-03
+210.4800E-03,-109.0452E-03
+211.0000E-03,-128.6432E-03
+211.5200E-03,-104.5226E-03
+212.0400E-03,-67.3367E-03
+212.5600E-03,-36.6834E-03
+213.0800E-03,-16.0804E-03
+213.6000E-03,-8.0402E-03
+214.1200E-03,+14.0704E-03
+214.6400E-03,+28.6432E-03
+215.1600E-03,+22.1106E-03
+215.6800E-03,+12.5628E-03
+216.2000E-03,+0.0E+00
+216.7200E-03,+1.5075E-03
+217.2400E-03,+0.0E+00
+217.7600E-03,-3.0151E-03
+218.2800E-03,+0.0E+00
+218.8000E-03,-16.0804E-03
+219.3200E-03,-27.1357E-03
+219.8400E-03,-24.1206E-03
+220.3600E-03,-36.6834E-03
+220.8800E-03,-36.6834E-03
+221.4000E-03,-24.1206E-03
+221.9200E-03,-36.6834E-03
+222.4400E-03,-19.0955E-03
+222.9600E-03,-14.0704E-03
+223.4800E-03,-12.5628E-03
+224.0000E-03,+0.0E+00
+224.5200E-03,-9.5477E-03
+225.0400E-03,-9.5477E-03
+225.5600E-03,-19.0955E-03
+226.0800E-03,-8.0402E-03
+226.6000E-03,+16.0804E-03
+227.1200E-03,+20.6030E-03
+227.6400E-03,+16.0804E-03
+228.1600E-03,+16.0804E-03
+228.6800E-03,-9.5477E-03
+229.2000E-03,-39.6985E-03
+229.7200E-03,-67.3367E-03
+230.2400E-03,-68.8442E-03
+230.7600E-03,-120.6030E-03
+231.2800E-03,-120.6030E-03
+231.8000E-03,-63.8191E-03
+232.3200E-03,+75.3769E-03
+232.8400E-03,+261.8090E-03
+233.3600E-03,+437.1859E-03
+233.8800E-03,+524.1206E-03
+234.4000E-03,+449.7487E-03
+234.9200E-03,+277.8894E-03
+235.4400E-03,+83.4171E-03
+235.9600E-03,-67.3367E-03
+236.4800E-03,-131.6583E-03
+237.0000E-03,-128.6432E-03
+237.5200E-03,-96.4824E-03
+238.0400E-03,-57.7889E-03
+238.5600E-03,-24.1206E-03
+239.0800E-03,-3.0151E-03
+239.6000E-03,+16.0804E-03
+240.1200E-03,+25.6281E-03
+240.6400E-03,+30.1508E-03
+241.1600E-03,+19.0955E-03
+241.6800E-03,+4.5226E-03
+242.2000E-03,-23.6181E-03
+242.7200E-03,-25.6281E-03
+243.2400E-03,-6.0302E-03
+243.7600E-03,-9.5477E-03
+244.2800E-03,-16.0804E-03
+244.8000E-03,-16.0804E-03
+245.3200E-03,-6.0302E-03
+245.8400E-03,+0.0E+00
+246.3600E-03,+8.0402E-03
+246.8800E-03,+3.0151E-03
+247.4000E-03,+16.0804E-03
+247.9200E-03,+12.5628E-03
+248.4400E-03,+8.0402E-03
+248.9600E-03,-14.0704E-03
+249.4800E-03,-8.0402E-03
+250.0000E-03,-15.5779E-03
+250.5200E-03,-20.6030E-03
+251.0400E-03,-11.0553E-03
+251.5600E-03,-6.0302E-03
+252.0800E-03,-1.5075E-03
+252.6000E-03,+23.6181E-03
+253.1200E-03,+32.1608E-03
+253.6400E-03,+27.1357E-03
+254.1600E-03,+17.5879E-03
+254.6800E-03,-1.5075E-03
+255.2000E-03,-16.0804E-03
+255.7200E-03,-46.2312E-03
+256.2400E-03,-86.4322E-03
+256.7600E-03,-125.1256E-03
+257.2800E-03,-131.6583E-03
+257.8000E-03,-79.8995E-03
+258.3200E-03,+73.8693E-03
+258.8400E-03,+266.8342E-03
+259.3600E-03,+430.6533E-03
+259.8800E-03,+493.4673E-03
+260.4000E-03,+449.7487E-03
+260.9200E-03,+282.9146E-03
+261.4400E-03,+71.8593E-03
+261.9600E-03,-81.9095E-03
+262.4800E-03,-141.2060E-03
+263.0000E-03,-144.2211E-03
+263.5200E-03,-86.4322E-03
+264.0400E-03,-54.2714E-03
+264.5600E-03,-25.6281E-03
+265.0800E-03,-8.0402E-03
+265.6000E-03,+16.0804E-03
+266.1200E-03,+33.6683E-03
+266.6400E-03,+36.6834E-03
+267.1600E-03,+8.0402E-03
+267.6800E-03,+1.5075E-03
+268.2000E-03,-15.5779E-03
+268.7200E-03,-9.5477E-03
+269.2400E-03,-1.5075E-03
+269.7600E-03,-17.5879E-03
+270.2800E-03,-4.5226E-03
+270.8000E-03,-23.6181E-03
+271.3200E-03,-28.6432E-03
+271.8400E-03,-12.5628E-03
+272.3600E-03,-24.1206E-03
+272.8800E-03,-25.6281E-03
+273.4000E-03,-24.1206E-03
+273.9200E-03,-40.2010E-03
+274.4400E-03,-22.1106E-03
+274.9600E-03,-16.0804E-03
+275.4800E-03,-11.0553E-03
+276.0000E-03,-15.5779E-03
+276.5200E-03,+3.0151E-03
+277.0400E-03,-6.0302E-03
+277.5600E-03,-8.0402E-03
+278.0800E-03,+9.5477E-03
+278.6000E-03,+23.6181E-03
+279.1200E-03,+24.1206E-03
+279.6400E-03,+17.5879E-03
+280.1600E-03,+0.0E+00
+280.6800E-03,-12.5628E-03
+281.2000E-03,-24.1206E-03
+281.7200E-03,-56.2814E-03
+282.2400E-03,-92.9648E-03
+282.7600E-03,-110.5528E-03
+283.2800E-03,-120.6030E-03
+283.8000E-03,-31.6583E-03
+284.3200E-03,+114.0704E-03
+284.8400E-03,+285.9296E-03
+285.3600E-03,+450.2513E-03
+285.8800E-03,+480.4020E-03
+286.4000E-03,+401.5075E-03
+286.9200E-03,+253.7688E-03
+287.4400E-03,+68.8442E-03
+287.9600E-03,-84.9246E-03
+288.4800E-03,-136.6834E-03
+289.0000E-03,-120.6030E-03
+289.5200E-03,-96.4824E-03
+290.0400E-03,-62.3116E-03
+290.5600E-03,-27.1357E-03
+291.0800E-03,+4.5226E-03
+291.6000E-03,+16.0804E-03
+292.1200E-03,+27.1357E-03
+292.6400E-03,+33.6683E-03
+293.1600E-03,+14.0704E-03
+293.6800E-03,+6.0302E-03
+294.2000E-03,-8.0402E-03
+294.7200E-03,-3.0151E-03
+295.2400E-03,-16.0804E-03
+295.7600E-03,-14.0704E-03
+296.2800E-03,-14.0704E-03
+296.8000E-03,+0.0E+00
+297.3200E-03,-4.5226E-03
+297.8400E-03,+1.5075E-03
+298.3600E-03,+1.5075E-03
+298.8800E-03,+3.0151E-03
+299.4000E-03,+0.0E+00
+299.9200E-03,+0.0E+00
+300.4400E-03,+0.0E+00
+300.9600E-03,-8.0402E-03
+301.4800E-03,-24.1206E-03
+302.0000E-03,-15.5779E-03
+302.5200E-03,-12.5628E-03
+303.0400E-03,-1.5075E-03
+303.5600E-03,+0.0E+00
+304.0800E-03,-4.5226E-03
+304.6000E-03,+8.0402E-03
+305.1200E-03,+36.6834E-03
+305.6400E-03,+17.5879E-03
+306.1600E-03,+20.6030E-03
+306.6800E-03,+3.0151E-03
+307.2000E-03,-8.0402E-03
+307.7200E-03,-41.7085E-03
+308.2400E-03,-80.4020E-03
+308.7600E-03,-128.6432E-03
+309.2800E-03,-133.1658E-03
+309.8000E-03,-95.9799E-03
+310.3200E-03,+22.1106E-03
+310.8400E-03,+205.5276E-03
+311.3600E-03,+372.8643E-03
+311.8800E-03,+482.4121E-03
+312.4000E-03,+450.2513E-03
+312.9200E-03,+324.6231E-03
+313.4400E-03,+146.2312E-03
+313.9600E-03,-24.1206E-03
+314.4800E-03,-112.5628E-03
+315.0000E-03,-112.5628E-03
+315.5200E-03,-96.4824E-03
+316.0400E-03,-70.3518E-03
+316.5600E-03,-38.1910E-03
+317.0800E-03,-14.0704E-03
+317.6000E-03,+23.6181E-03
+318.1200E-03,+16.0804E-03
+318.6400E-03,+30.1508E-03
+319.1600E-03,+16.0804E-03
+319.6800E-03,+8.0402E-03
+320.2000E-03,-7.5377E-03
+320.7200E-03,-8.0402E-03
+321.2400E-03,+0.0E+00
+321.7600E-03,+0.0E+00
+322.2800E-03,-8.0402E-03
+322.8000E-03,-23.6181E-03
+323.3200E-03,-19.0955E-03
+323.8400E-03,-22.1106E-03
+324.3600E-03,-17.5879E-03
+324.8800E-03,-33.6683E-03
+325.4000E-03,-32.1608E-03
+325.9200E-03,-14.0704E-03
+326.4400E-03,-32.1608E-03
+326.9600E-03,-14.0704E-03
+327.4800E-03,-16.0804E-03
+328.0000E-03,+0.0E+00
+328.5200E-03,+0.0E+00
+329.0400E-03,-16.0804E-03
+329.5600E-03,-3.0151E-03
+330.0800E-03,-3.0151E-03
+330.6000E-03,+16.0804E-03
+331.1200E-03,+19.0955E-03
+331.6400E-03,+32.1608E-03
+332.1600E-03,+24.1206E-03
+332.6800E-03,-4.5226E-03
+333.2000E-03,-16.0804E-03
+333.7200E-03,-56.2814E-03
+334.2400E-03,-84.9246E-03
+334.7600E-03,-118.5930E-03
+335.2800E-03,-126.6332E-03
+335.8000E-03,-48.2412E-03
+336.3200E-03,+59.2965E-03
+336.8400E-03,+233.1658E-03
+337.3600E-03,+398.4925E-03
+337.8800E-03,+470.8543E-03
+338.4000E-03,+425.6281E-03
+338.9200E-03,+258.7940E-03
+339.4400E-03,+60.8040E-03
+339.9600E-03,-72.3618E-03
+340.4800E-03,-134.6734E-03
+341.0000E-03,-128.1407E-03
+341.5200E-03,-99.4975E-03
+342.0400E-03,-56.2814E-03
+342.5600E-03,-22.1106E-03
+343.0800E-03,-3.0151E-03
+343.6000E-03,+23.6181E-03
+344.1200E-03,+27.1357E-03
+344.6400E-03,+12.5628E-03
+345.1600E-03,+6.0302E-03
+345.6800E-03,+4.5226E-03
+346.2000E-03,-8.0402E-03
+346.7200E-03,-24.1206E-03
+347.2400E-03,-12.5628E-03
+347.7600E-03,-17.5879E-03
+348.2800E-03,-24.1206E-03
+348.8000E-03,-16.0804E-03
+349.3200E-03,-4.5226E-03
+349.8400E-03,+3.0151E-03
+350.3600E-03,+8.0402E-03
+350.8800E-03,+1.5075E-03
+351.4000E-03,+0.0E+00
+351.9200E-03,-3.0151E-03
+352.4400E-03,-9.5477E-03
+352.9600E-03,+0.0E+00
+353.4800E-03,-16.0804E-03
+354.0000E-03,-16.0804E-03
+354.5200E-03,-17.5879E-03
+355.0400E-03,-8.0402E-03
+355.5600E-03,-9.5477E-03
+356.0800E-03,-3.0151E-03
+356.6000E-03,+8.0402E-03
+357.1200E-03,+14.0704E-03
+357.6400E-03,+27.1357E-03
+358.1600E-03,+11.0553E-03
+358.6800E-03,-12.5628E-03
+359.2000E-03,-31.6583E-03
+359.7200E-03,-51.2563E-03
+360.2400E-03,-88.4422E-03
+360.7600E-03,-114.0704E-03
+361.2800E-03,-109.0452E-03
+361.8000E-03,-39.6985E-03
+362.3200E-03,+81.9095E-03
+362.8400E-03,+277.8894E-03
+363.3600E-03,+419.5980E-03
+363.8800E-03,+462.8141E-03
+364.4000E-03,+393.4673E-03
+364.9200E-03,+248.7437E-03
+365.4400E-03,+67.3367E-03
+365.9600E-03,-65.8291E-03
+366.4800E-03,-133.1658E-03
+367.0000E-03,-136.1809E-03
+367.5200E-03,-91.4573E-03
+368.0400E-03,-51.2563E-03
+368.5600E-03,-24.1206E-03
+369.0800E-03,-11.0553E-03
+369.6000E-03,+8.0402E-03
+370.1200E-03,+24.1206E-03
+370.6400E-03,+14.0704E-03
+371.1600E-03,+24.1206E-03
+371.6800E-03,+3.0151E-03
+372.2000E-03,+0.0E+00
+372.7200E-03,-11.0553E-03
+373.2400E-03,+8.0402E-03
+373.7600E-03,-6.0302E-03
+374.2800E-03,-8.0402E-03
+374.8000E-03,-8.0402E-03
+375.3200E-03,-17.5879E-03
+375.8400E-03,-9.5477E-03
+376.3600E-03,-16.0804E-03
+376.8800E-03,-20.6030E-03
+377.4000E-03,-39.6985E-03
+377.9200E-03,-19.0955E-03
+378.4400E-03,-20.6030E-03
+378.9600E-03,-14.0704E-03
+379.4800E-03,-12.5628E-03
+380.0000E-03,-8.0402E-03
+380.5200E-03,-6.0302E-03
+381.0400E-03,+1.5075E-03
+381.5600E-03,-8.0402E-03
+382.0800E-03,-8.0402E-03
+382.6000E-03,+8.0402E-03
+383.1200E-03,+20.6030E-03
+383.6400E-03,+8.0402E-03
+384.1600E-03,+16.0804E-03
+384.6800E-03,-4.5226E-03
+385.2000E-03,-24.1206E-03
+385.7200E-03,-41.7085E-03
+386.2400E-03,-99.4975E-03
+386.7600E-03,-115.5779E-03
+387.2800E-03,-112.5628E-03
+387.8000E-03,-63.8191E-03
+388.3200E-03,+67.3367E-03
+388.8400E-03,+223.1156E-03
+389.3600E-03,+379.3970E-03
+389.8800E-03,+461.3065E-03
+390.4000E-03,+409.5477E-03
+390.9200E-03,+266.8342E-03
+391.4400E-03,+99.4975E-03
+391.9600E-03,-51.2563E-03
+392.4800E-03,-118.5930E-03
+393.0000E-03,-112.5628E-03
+393.5200E-03,-92.9648E-03
+394.0400E-03,-57.7889E-03
+394.5600E-03,-22.1106E-03
+395.0800E-03,-11.0553E-03
